TOA5	Fabio	CR1000	38168	CR1000.Std.32.05	CPU:FAB07072021.CR1	20103	Horarios																																
TIMESTAMP	RECORD	ESTACION	TEMP_C_Avg	RH_Avg	RAD_KW_m2_Max	RAD_KW_m2_Min	RAD_MJ_m2_Tot	INT_sol	LLUV_mm_Tot	FREC_VIEN	DIR_PRED	VIENT_m_s_escalar	VIENT_m_s_S_WVT	DIR_vient_D1_WVT	DIR_vient_SD1_WVT	PRES_mb_Avg	QFF	Td_Avg	es_Avg	Anonymous1	Anonymous2	P_mar	TEMP_C_Std	RH_Std	VCORR_m_s_Std	VOLT_BAT_Max	VOLT_BAT_Min	TEM_LOG_Avg	PRES_mb_Std	VCORR_m_s_Max	RH_caja_Max	muestreoScan_Tot	ST_Avg	PAR_Den_Avg	PAR_Tot_Tot	ETos	Rso	Temp_suelo_Avg	Temp_suelo_Std
TS	RN		Deg C	%	kW/m2	kW/m2	MJ/m2	minutos	mm			meters/Sec	meters/Sec	Deg	Deg	mbar		Deg C	hPa				Deg C	%	meters/sec	Volts	Volts	Deg C	mbar	meters/sec	%		Deg C	umol/s*m2	mmol/m2	mm	MJ/m²	Deg C	Deg C
		Smp	Avg	Avg	Max	Min	Tot	Smp	Tot	Smp	Smp	WVc	WVc	WVc	WVc	Avg	Smp	Avg	Avg	Smp	Smp	Smp	Std	Std	Std	Max	Min	Avg	Std	Max	Max	Tot	Avg	Avg	Tot	ETos	Rso	Avg	Std
2021-11-28 21:00:00	3416	84187	20.84	78.81	0	0	0	0	0	208	2	0.565	0.354	50.69	41.52	917.8036	-99	16.96	24.61	-8	-8	-99	0.144	1.275	0.481	12.84	12.71	21.18	0.203	2.842	24.19	1200	22.84	0	0	0.007	0	23.72	0.08
2021-11-28 22:00:00	3417	84187	19.88	84.3	0	0	0	0	0	379	1	0.876	0.745	15.34	28.32	917.6722	-99	17.08	23.2	-8	-8	-99	0.359	1.214	0.546	12.83	12.7	20.55	0.215	3.593	24.23	1200	21.72	0	0	0.008	0	23.39	0.105
2021-11-28 23:00:00	3418	84187	19.41	84.7	0	0	0	0	0	155	3	0.693	0.12	76.9	34.8	917.4697	-99	16.69	22.53	-8	-8	-99	0.133	1.445	0.524	12.81	12.68	19.66	0.208	2.548	24.23	1200	21.22	0	0	0.006	0	23.04	0.098
2021-11-29 00:00:00	3419	84187	18.92	85.1	0	0	0	0	0	622	2	1.074	0.968	42.4	24.84	917.1212	-99	16.29	21.85	-8	-8	-99	0.168	1.438	0.605	12.8	12.67	19.02	0.242	3.332	24.23	1200	20.3	0	0	0.009	0	22.7	0.1
2021-11-29 01:00:00	3420	84187	18.93	82.9	0	0	0	0	0	798	2	1.839	1.731	35.37	18.95	916.5652	-99	15.89	21.87	-8	-8	-99	0.106	0.772	0.693	12.79	12.66	18.57	0.284	4.443	24.16	1200	19.62	0	0	0.015	0	22.41	0.073
2021-11-29 02:00:00	3421	84187	19.04	81.1	0	0	0	0	0	735	2	1.763	1.633	38.33	19.2	916.1374	-99	15.65	22.02	-8	-8	-99	0.203	1.038	0.799	12.78	12.63	18.42	0.235	5.945	23.96	1200	19.7	0	0	0.016	0	22.18	0.059
2021-11-29 03:00:00	3422	84187	18.77	81.9	0	0	0	0	0	696	2	1.814	1.663	34.43	20.3	915.5286	-99	15.55	21.66	-8	-8	-99	0.203	1.215	0.789	12.76	12.62	18.33	0.245	5.684	23.86	1200	19.35	0	0	0.015	0	21.99	0.052
2021-11-29 04:00:00	3423	84187	18.89	80.9	0	0	0	0	0	795	2	1.637	1.524	36.79	18.39	915.6479	-99	15.47	21.81	-8	-8	-99	0.214	0.99	0.633	12.74	12.6	18.36	0.254	4.41	23.76	1200	19.56	0	0	0.015	0	21.84	0.034
2021-11-29 05:00:00	3424	84187	19.5	78.08	0	0	0	0	0	809	2	1.461	1.359	44.63	20.84	916.2684	-99	15.52	22.66	-8	-8	-99	0.178	0.725	0.619	12.72	12.57	18.62	0.228	3.561	23.66	1200	20.32	0	0	0.016	0	21.75	0.018
2021-11-29 06:00:00	3425	84187	18.82	82.3	0.008	0	0.006286164	0	0	738	2	1.34	1.263	32.48	18.63	916.6935	-99	15.67	21.72	-8	-8	-99	0.207	1.314	0.628	12.69	12.54	18.72	0.276	3.659	23.62	1200	19.78	3.927403	14.13865	0.013	0	21.7	0.033
2021-11-29 07:00:00	3426	84187	19.9	78.16	0.168	0.008	0.2210255	6	0	827	2	1.42	1.33	40.61	18.58	917.4534	-99	15.91	23.25	-8	-8	-99	0.738	2.653	0.588	13.43	12.54	18.99	0.272	3.626	23.62	1200	20.89	84.6424	304.7127	0.005	0.058	21.69	0.047
2021-11-29 08:00:00	3427	84187	22.58	71.37	0.212	0.152	0.6228915	60	0	416	2	0.692	0.594	46.18	22	918.05	-99	17.08	27.4	-8	-8	-99	0.666	1.677	0.531	13.57	13.38	21.25	0.312	2.581	22.54	1200	24.55	236.8676	852.7233	0.086	0.685	22.08	0.169
2021-11-29 09:00:00	3428	84187	23.91	68.92	0.899	0.153	1.179656	60	0	408	7	0.847	0.706	297.4	27.13	918.4322	-99	17.77	29.71	-8	-8	-99	0.849	3.649	0.493	13.53	13.39	23.66	0.207	2.156	20.97	1200	26.06	437.2805	1574.21	0.216	1.516	22.72	0.214
2021-11-29 10:00:00	3429	84187	28.64	55.4	0.989	0.265	3.034698	60	0	375	3	1.331	0.761	62.43	45.88	918.0273	-99	18.74	39.29	-8	-8	-99	1.032	3.194	0.81	13.5	13.27	27.86	0.249	5.455	19.69	1200	30.87	1209.348	4353.654	0.625	2.244	23.91	0.445
2021-11-29 11:00:00	3430	84187	28.83	52.76	1.346	0.162	2.484872	60	0	218	2	1.415	0.586	4.094	46.67	917.3003	-99	18.13	39.77	-8	-8	-99	1.274	3.245	0.966	13.38	13.27	31.29	0.374	6.043	20.15	1200	30.74	1042.543	3753.154	0.521	2.802	25.4	0.3
2021-11-29 12:00:00	3431	84187	28.24	54.18	1.308	0.291	1.705052	60	0	390	1	2.001	1.563	13.86	38.52	916.5307	-99	18.03	38.36	-8	-8	-99	0.73	2.269	1.492	13.38	13.27	31.36	0.228	9.31	21.64	1200	29.69	727.1428	2617.714	0.392	3.121	26.12	0.142
2021-11-29 13:00:00	3432	84187	26.03	60.33	0.329	0.132	0.8364774	60	0	413	1	2.282	1.855	19.97	34.75	915.9427	-99	17.68	33.67	-8	-8	-99	0.381	1.825	1.558	13.42	13.27	29.51	0.262	8.89	23.26	1200	27.13	370.7176	1334.583	0.225	3.18	26.11	0.107
2021-11-29 14:00:00	3433	84187	24.35	74.41	0.599	0.198	0.9745748	60	0.4	441	2	2.368	1.657	46.93	34.23	915.4131	-99	19.35	30.49	-8	-8	-99	0.878	7.63	1.535	13.45	13.31	27.65	0.39	9.34	24.35	1200	26.14	425.6275	1532.259	0.221	2.949	25.85	0.04
2021-11-29 15:00:00	3434	84187	24.1	76.02	0.423	0.157	0.9721794	60	0	654	2	2.099	1.859	43.32	26.84	914.9518	-99	19.52	30.02	-8	-8	-99	0.481	4.425	1.083	13.45	13.34	26.42	0.217	6.795	24.42	1200	26.15	397.8285	1432.183	0.211	2.488	25.85	0.032
2021-11-29 16:00:00	3435	84187	24.97	68.52	0.552	0.128	0.8607587	60	0	540	2	1.913	1.557	36.74	32.01	914.8093	-99	18.69	31.61	-8	-8	-99	0.27	3.525	1.218	13.45	13.34	27.09	0.238	8.33	23.2	1200	26.77	351.2201	1264.392	0.194	1.829	25.91	0.032
2021-11-29 17:00:00	3436	84187	23.87	72.31	0.132	0.015	0.1526913	1	0	459	2	1.39	1.118	57.73	36.92	915.4918	-99	18.51	29.62	-8	-8	-99	0.599	3.136	0.947	13.45	12.83	26.48	0.281	6.762	24.04	1200	25.96	64.47736	232.1185	0.056	1.025	25.69	0.119
2021-11-29 18:00:00	3437	84187	22.08	79.93	0.015	0	0.008632611	0	0	335	4	1.025	0.615	109.6	43.84	916.0361	-99	18.39	26.55	-8	-8	-99	0.237	1.265	0.573	12.94	12.75	24.36	0.29	3.103	24.66	1200	24.36	4.44265	15.99354	0.016	0.226	25.2	0.155
2021-11-29 19:00:00	3438	84187	21.48	80.8	0	0	0	0	0	410	2	1.182	0.862	64.11	34.95	916.7137	-99	17.97	25.6	-8	-8	-99	0.103	0.862	0.8	12.88	12.74	22.88	0.314	4.965	24.63	1200	23.48	0	0	0.005	0	24.69	0.125
2021-11-29 20:00:00	3439	84187	21.31	79.18	0	0	0	0	0	482	2	1.919	1.533	64.91	31.48	917.252	-99	17.49	25.34	-8	-8	-99	0.119	2.849	1.284	12.86	12.72	22.08	0.261	7.121	24.53	1200	22.59	0	0	0.013	0	24.32	0.103
2021-11-29 21:00:00	3440	84187	21.17	79.36	0	0	0	0	0	444	2	2.071	1.676	33.76	29.25	918.0433	-99	17.37	25.13	-8	-8	-99	0.436	4.161	1.59	12.84	12.71	21.82	0.259	9.64	24.33	1200	22.29	0	0	0.014	0	23.97	0.097
2021-11-29 22:00:00	3441	84187	20.96	81.1	0	0	0	0	0.2	231	3	1.059	0.393	31.27	38.38	918.4855	-99	17.53	24.79	-8	-8	-99	0.235	1.68	0.83	12.83	12.7	21.4	0.198	5.651	24.36	1200	22.85	0	0	0.004	0	23.72	0.067
2021-11-29 23:00:00	3442	84187	20.27	87.8	0	0	0	0	0.4	396	7	0.919	0.747	294.7	33.77	918.5209	-99	18.11	23.76	-8	-8	-99	0.415	3.181	0.591	12.82	12.68	21.08	0.213	2.417	24.53	1200	22.51	0	0	-0.001	0	23.52	0.058
2021-11-30 00:00:00	3443	84187	19.29	94.7	0	0	0	0	0.2	470	8	0.655	0.535	320.5	31.78	918.0726	-99	18.36	22.36	-8	-8	-99	0.143	0.858	0.477	12.81	12.68	20.2	0.23	2.025	24.64	1200	21.82	0	0	-0.005	0	23.3	0.065
2021-11-30 01:00:00	3444	84187	19.31	94.6	0	0	0	0	0	321	0	0.499	0.434	348.5	25.39	917.6732	-99	18.36	22.4	-8	-8	-99	0.106	0.841	0.284	12.8	12.66	19.74	0.257	1.339	24.64	1200	21.96	0	0	-0.006	0	23.11	0.038
2021-11-30 02:00:00	3445	84187	19.32	95.4	0	0	0	0	0	223	8	0.535	0.315	341.8	39.92	917.0486	-99	18.5	22.4	-8	-8	-99	0.071	0.721	0.482	12.78	12.64	19.78	0.296	2.744	24.3	1200	22	0	0	-0.006	0	23.03	0.021
2021-11-30 03:00:00	3446	84187	19.23	96.3	0	0	0	0	0.2	442	0	0.503	0.444	318.3	24.56	916.5411	-99	18.56	22.27	-8	-8	-99	0.064	0.361	0.354	12.76	12.62	19.76	0.224	1.601	24.23	1200	21.96	0	0	-0.006	0	22.95	0.024
2021-11-30 04:00:00	3447	84187	19.2	97	0	0	0	0	0.2	126	0	0.451	0.148	306.1	48.06	916.5751	-99	18.64	22.24	-8	-8	-99	0.043	0.311	0.391	12.74	12.59	19.67	0.237	2.156	24.23	1200	22	0.0006785938	0.002442938	-0.007	0	22.88	0.023
2021-11-30 05:00:00	3448	84187	19.18	97	0	0	0	0	0	373	8	0.663	0.337	317	47.83	916.7523	-99	18.62	22.21	-8	-8	-99	0.038	0.603	0.374	12.72	12.58	19.58	0.204	1.764	24.23	1200	21.82	0.8143359	2.931609	-0.006	0	22.8	0.027
2021-11-30 06:00:00	3449	84187	18.95	97.4	0.005	0	0.002962172	0	0	112	0	0.307	0.145	335.6	28.83	917.2889	-99	18.46	21.89	-8	-8	-99	0.115	0.364	0.482	12.7	12.55	19.41	0.392	3.43	24.37	1200	21.76	2.899216	10.43718	-0.007	0	22.69	0.04
2021-11-30 07:00:00	3450	84187	19.2	97.3	0.076	0.005	0.1682449	0	0	137	0	0.363	0.215	345.7	37.82	918.1962	-99	18.7	22.24	-8	-8	-99	0.252	0.989	0.3	13.09	12.55	19.39	0.265	1.274	24.37	1200	22.08	65.70444	236.536	-0.017	0.056	22.59	0.016
2021-11-30 08:00:00	3451	84187	20.34	92.1	0.125	0.045	0.2937112	3	0	110	0	0.327	0.177	334.6	42.94	918.9524	-99	18.95	23.87	-8	-8	-99	0.312	1.959	0.334	13.43	13.03	20.18	0.301	1.731	24.23	1200	23.36	116.637	419.8933	0.047	0.671	22.74	0.078
2021-11-30 09:00:00	3452	84187	20.46	92.8	0.141	0.03	0.259096	8	0.8	108	0	0.392	0.237	68.15	40.77	919.6828	-99	19.18	24.04	-8	-8	-99	0.095	0.504	0.371	13.59	13.07	20.95	0.227	1.927	23.79	1200	23.55	114.4231	411.9234	0.053	1.498	22.93	0.039
2021-11-30 10:00:00	3453	84187	21.46	91.6	0.748	0.141	1.409477	60	0.6	315	2	1.047	0.539	42.36	34.79	919.26	-99	19.97	25.61	-8	-8	-99	0.897	3.578	0.746	13.57	13.43	21.52	0.238	4.181	24.09	1200	24.46	548.7296	1975.426	0.254	2.224	23.24	0.206
2021-11-30 11:00:00	3454	84187	23.41	81.2	0.895	0.349	1.70434	60	0	263	5	0.835	0.46	167.2	39.72	918.7357	-99	19.92	28.82	-8	-8	-99	0.83	4.576	0.543	13.53	13.38	23.92	0.302	2.417	22.26	1200	26.54	671.9578	2419.048	0.329	2.775	24.2	0.272
2021-11-30 12:00:00	3455	84187	24.64	73.72	0.42	0.268	1.265212	60	0	500	3	1.006	0.885	75.23	26.73	917.622	-99	19.57	31	-8	-8	-99	0.347	2.072	0.569	13.5	13.35	26.22	0.401	3.136	21.34	1200	27.47	525.3896	1891.403	0.265	3.097	25.07	0.17
2021-11-30 13:00:00	3456	84187	25.05	70.22	0.507	0.284	1.496156	60	0	525	3	1.596	1.402	68.86	27.19	916.8125	-99	19.18	31.77	-8	-8	-99	0.171	1.526	0.873	13.46	13.34	27.51	0.244	5.357	21.61	1200	27.3	652.8452	2350.243	0.315	3.158	25.57	0.156
2021-11-30 14:00:00	3457	84187	24.37	71.12	0.319	0.184	0.8947936	60	0.2	599	2	2.07	1.863	60.38	23.92	916.0003	-99	18.74	30.51	-8	-8	-99	0.158	1.121	1.013	13.45	13.34	27.33	0.233	5.815	23	1200	26.08	390.2469	1404.889	0.209	2.954	25.88	0.027
2021-11-30 15:00:00	3458	84187	23.23	77.43	0.226	0.079	0.4940001	36	0.6	599	2	2.237	2.102	65.07	19.21	916.1496	-99	18.94	28.51	-8	-8	-99	0.849	6.266	1.2	13.49	13.34	26.13	0.219	7.84	24.62	1200	24.92	223.1073	803.1862	0.126	2.493	25.75	0.078
2021-11-30 16:00:00	3459	84187	21.16	88.4	0.078	0.011	0.1589106	0	0.4	548	2	1.316	1.178	50.12	22.07	916.4848	-99	19.1	25.11	-8	-8	-99	0.29	1.641	0.806	13.52	12.97	23.82	0.228	4.639	25.58	1200	23.56	67.83976	244.2231	0.04	1.827	25.41	0.131
2021-11-30 17:00:00	3460	84187	20.66	86.9	0.048	0.008	0.09635133	0	0	379	2	1.081	0.857	17.86	28.6	916.675	-99	18.34	24.35	-8	-8	-99	0.293	2.646	0.748	13.21	12.79	22.26	0.247	4.41	25.54	1200	22.89	39.41584	141.897	0.028	1.028	24.99	0.113
2021-11-30 18:00:00	3461	84187	19.96	86.7	0.008	0	0.005058221	0	0	139	7	0.518	0.338	330.6	23.88	917.011	-99	17.62	23.32	-8	-8	-99	0.174	1.113	0.498	12.91	12.76	21.32	0.231	2.875	25.37	1200	22.27	2.194721	7.900996	0.006	0.229	24.58	0.13
2021-11-30 19:00:00	3462	84187	20.03	84.7	0.001	0	0.0003729724	0	0	399	2	1.001	0.755	37.08	25.55	917.5457	-99	17.31	23.42	-8	-8	-99	0.198	2.016	0.867	12.87	12.73	20.66	0.303	5.619	25.31	1200	21.88	0.2883395	1.038022	0.009	0	24.17	0.105
2021-11-30 20:00:00	3463	84187	20.33	82.2	0	0	0	0	0	629	2	1.331	1.203	47.22	22.85	918.6285	-99	17.13	23.85	-8	-8	-99	0.194	1.88	0.806	12.86	12.72	20.5	0.339	5.227	24.94	1200	21.86	0	0	0.013	0	23.84	0.079
2021-11-30 21:00:00	3464	84187	20.29	82.2	0	0	0	0	0	561	2	1.144	1.018	39.94	24.74	919.4682	-99	17.09	23.79	-8	-8	-99	0.117	0.879	0.633	12.84	12.7	20.41	0.315	3.92	24.64	1200	21.94	0	0	0.011	0	23.56	0.084
2021-11-30 22:00:00	3465	84187	20.35	84	0	0	0	0	0.8	540	2	1.196	1.06	38.82	23.27	919.8087	-99	17.49	23.89	-8	-8	-99	0.243	3.603	0.804	12.82	12.69	20.41	0.251	4.475	24.57	1200	22.14	0	0	0.01	0	23.35	0.05
2021-11-30 23:00:00	3466	84187	19.07	95.8	0	0	0	0	1.2	243	1	0.575	0.485	358.8	25.54	919.7739	-99	18.33	22.06	-8	-8	-99	0.156	1.079	0.513	12.81	12.68	20.02	0.214	2.973	24.97	1200	21.65	0	0	0.002	0	23.17	0.051
2021-12-01 00:00:00	3467	84187	18.89	97.2	0	0	0	0	0.8	430	1	0.73	0.652	7.27	25.59	919.3096	-99	18.37	21.82	-8	-8	-99	0.084	0.271	0.534	12.8	12.66	19.58	0.395	3.038	25.01	1200	21.38	0	0	0.001	0	22.99	0.046
2021-12-01 01:00:00	3468	84187	18.71	97.3	0	0	0	0	0	431	2	0.986	0.817	14.7	25.72	918.5183	-99	18.21	21.57	-8	-8	-99	0.034	0.194	0.627	12.78	12.63	19.28	0.334	3.299	24.97	1200	20.95	0	0	0.002	0	22.87	0.037
2021-12-01 02:00:00	3469	84187	18.69	97.3	0	0	0	0	0	436	1	0.869	0.74	359.9	29.75	917.519	-99	18.19	21.54	-8	-8	-99	0.062	0.321	0.477	12.76	12.61	19.1	0.296	2.907	24.91	1200	20.99	0	0	0.002	0	22.74	0.036
2021-12-01 03:00:00	3470	84187	18.8	96.4	0	0	0	0	0.4	550	2	0.95	0.819	33.21	24.36	917.6983	-99	18.16	21.69	-8	-8	-99	0.143	0.501	0.524	12.73	12.58	19.01	0.225	2.875	24.87	1200	21.04	0	0	0.002	0	22.62	0.031
2021-12-01 04:00:00	3471	84187	18.9	96.8	0	0	0	0	2.2	429	2	0.629	0.589	32.21	16.16	917.7981	-99	18.31	21.82	-8	-8	-99	0.097	0.758	0.441	12.7	12.55	19.1	0.235	1.829	24.77	1200	21.42	0.003393298	0.01221587	0.001	0	22.51	0.044
2021-12-01 05:00:00	3472	84187	18.68	98.7	0	0	0	0	0.6	305	0	0.443	0.384	21.97	23.98	917.8679	-99	18.41	21.53	-8	-8	-99	0.04	0.217	0.358	12.68	12.54	19.06	0.203	1.601	24.77	1200	21.39	4.136431	14.89115	0.001	0	22.35	0.026
2021-12-01 06:00:00	3473	84187	18.57	99.1	0.009	0	0.007515967	0	0	298	1	0.758	0.574	9.51	29.49	918.1512	-99	18.36	21.38	-8	-8	-99	0.067	0.102	0.548	12.66	12.53	18.99	0.214	4.933	24.84	1200	21.03	6.96169	25.06209	0.001	0	22.29	0.027
2021-12-01 07:00:00	3474	84187	19.1	97.3	0.063	0.009	0.1127728	0	0	253	8	0.73	0.387	355.9	40.43	918.7252	-99	18.59	22.1	-8	-8	-99	0.242	1.26	0.499	12.88	12.54	19.1	0.316	3.136	24.97	1200	21.68	44.86551	161.5158	-0.027	0.054	22.25	0.016
2021-12-01 08:00:00	3475	84187	20.86	90.9	0.411	0.063	0.6714003	46	0	368	2	0.823	0.638	52.97	32.51	919.5964	-99	19.24	24.69	-8	-8	-99	0.967	4.039	0.589	13.61	12.79	20.09	0.269	4.279	24.91	1200	23.67	247.3355	890.4078	0.085	0.663	22.41	0.113
2021-12-01 09:00:00	3476	84187	23.8	77.39	0.91	0.277	2.085776	60	0	358	7	1.501	1.122	257.8	30.94	920.0322	-99	19.52	29.5	-8	-8	-99	0.808	3.766	0.821	13.57	13.39	23.35	0.207	4.116	22.94	1200	26.27	753.5974	2712.951	0.381	1.488	23.14	0.326
2021-12-01 10:00:00	3477	84187	25.28	70.77	1.029	0.234	2.222989	60	0	606	7	2.237	1.851	252.1	29	919.949	-99	19.51	32.2	-8	-8	-99	0.289	3.004	0.833	13.5	13.35	26.68	0.196	4.998	20.97	1200	27.23	809.7871	2915.234	0.425	2.221	24.36	0.331
2021-12-01 11:00:00	3478	84187	25.53	69.54	0.481	0.143	0.9821185	60	0.2	260	6	1.13	0.485	256.8	43.37	919.7993	-99	19.48	32.69	-8	-8	-99	0.189	2.321	0.74	13.46	13.35	27.34	0.209	3.43	22.39	1200	28.24	394.444	1419.998	0.218	2.773	25.03	0.078
2021-12-01 12:00:00	3479	84187	24.99	66.87	0.974	0.09	0.7347016	51	0	268	2	1.667	0.784	354.6	33.36	919.3716	-99	18.29	31.69	-8	-8	-99	0.868	5.89	1.184	13.45	13.34	27.29	0.262	6.305	24.15	1200	26.81	309.2503	1113.301	0.184	3.106	25.24	0.042
2021-12-01 13:00:00	3480	84187	24.57	72.83	1.262	0.249	1.928254	60	0	476	6	1.16	0.923	215.9	27.65	918.3715	-99	19.27	30.91	-8	-8	-99	0.89	4.7	0.704	13.49	13.35	25.83	0.492	3.561	24.48	1200	27.16	744.6229	2680.643	0.385	3.153	25.28	0.086
2021-12-01 14:00:00	3481	84187	25.05	68.57	1.043	0.144	0.9686552	60	0.2	293	3	1.299	0.475	29.56	33.54	917.5317	-99	18.78	31.79	-8	-8	-99	0.7	3.696	0.782	13.46	13.34	28.15	0.234	5.455	23.47	1200	27.32	400.7629	1442.746	0.219	2.951	25.96	0.141
2021-12-01 15:00:00	3482	84187	24.61	68.82	0.517	0.184	0.8307845	60	0	350	7	1.094	0.37	319.1	31.73	916.6443	-99	18.44	30.95	-8	-8	-99	0.29	2.109	0.778	13.45	13.34	27	0.272	5.031	24.01	1200	26.87	330.1956	1188.704	0.186	2.498	25.93	0.037
2021-12-01 16:00:00	3483	84187	24.39	67.13	0.2	0.029	0.3468329	24	0	334	2	1.489	0.695	38.24	30.97	916.7531	-99	17.83	30.55	-8	-8	-99	0.277	1.678	1.082	13.46	12.95	26.45	0.208	5.717	24.62	1200	26.12	139.3791	501.7647	0.102	1.838	25.79	0.066
2021-12-01 17:00:00	3484	84187	23.73	75.01	0.095	0.006	0.1974211	0	0	309	7	0.588	0.406	266.1	40.07	916.7742	-99	18.96	29.35	-8	-8	-99	0.166	2.443	0.494	13.51	12.9	25.32	0.24	2.189	24.89	1200	26.58	79.33157	285.5937	0.051	1.027	25.47	0.091
2021-12-01 18:00:00	3485	84187	22.39	76.61	0.006	0	0.002289467	0	0	427	2	0.806	0.695	49.01	26.89	917.2338	-99	18.01	27.07	-8	-8	-99	0.397	2.417	0.546	12.99	12.77	24.1	0.209	3.495	25.54	1200	24.67	2.068859	7.447894	0.014	0.232	25.11	0.136
2021-12-01 19:00:00	3486	84187	21.41	82.4	0	0	0	0	0	350	6	0.891	0.559	229.1	38.47	917.4816	-99	18.2	25.5	-8	-8	-99	0.224	3.679	0.427	12.89	12.75	22.69	0.281	2.025	25.64	1200	23.72	0	0	0.009	0	24.65	0.125
2021-12-01 20:00:00	3487	84187	20.74	88.8	0	0	0	0	0	398	8	0.713	0.619	299.6	23.54	918.259	-99	18.76	24.47	-8	-8	-99	0.155	0.875	0.574	12.86	12.73	21.81	0.266	2.45	25.64	1200	23.41	0	0	0.005	0	24.28	0.095
2021-12-01 21:00:00	3488	84187	20.24	91.3	0	0	0	0	0	122	0	0.364	0.062	290.6	36.32	918.6978	-99	18.72	23.72	-8	-8	-99	0.102	0.816	0.306	12.85	12.71	21.1	0.198	1.307	25.58	1200	23.13	0	0	0.002	0	23.95	0.091
2021-12-01 22:00:00	3489	84187	20.12	89.5	0	0	0	0	0	207	2	0.823	0.287	31.74	31.69	918.7078	-99	18.26	23.54	-8	-8	-99	0.106	2.237	0.617	12.83	12.7	20.59	0.213	3.103	25.58	1200	22.49	0	0	0.005	0	23.68	0.071
2021-12-01 23:00:00	3490	84187	20.59	80.8	0	0	0	0	0	179	8	0.584	0.345	359.1	40.56	918.6431	-99	17.1	24.24	-8	-8	-99	0.304	2.271	0.498	12.82	12.69	20.41	0.222	3.365	25.45	1200	22.64	0	0	0.007	0	23.44	0.07
2021-12-02 00:00:00	3491	84187	19.87	81.5	0	0	0	0	0	526	2	1.105	0.964	43.55	28.27	918.133	-99	16.55	23.19	-8	-8	-99	0.189	2.152	0.81	12.81	12.68	19.9	0.273	5.717	25.52	1200	21.34	0	0	0.011	0	23.15	0.094
2021-12-02 01:00:00	3492	84187	20.6	73.66	0	0	0	0	0	588	2	2.052	1.911	60.14	21.79	917.7867	-99	15.67	24.25	-8	-8	-99	0.206	1.57	1.342	12.8	12.66	19.65	0.207	8.13	25.48	1200	21.06	0	0	0.025	0	22.84	0.084
2021-12-02 02:00:00	3493	84187	19.89	79.4	0	0	0	0	0	581	2	1.326	1.186	48.53	22.65	917.3174	-99	16.15	23.21	-8	-8	-99	0.262	1.419	0.753	12.79	12.65	19.7	0.268	4.867	25.18	1200	21.04	0	0	0.014	0	22.62	0.054
2021-12-02 03:00:00	3494	84187	20.22	76.72	0	0	0	0	0	702	2	2.328	2.165	56.33	21.64	916.643	-99	15.93	23.69	-8	-8	-99	0.233	2.049	1.283	12.77	12.63	19.44	0.276	7.317	25.18	1200	20.59	0	0	0.024	0	22.44	0.054
2021-12-02 04:00:00	3495	84187	19.85	76.55	0	0	0	0	0	582	2	1.397	1.312	63.93	19.74	916.5108	-99	15.54	23.15	-8	-8	-99	0.335	1.594	0.767	12.75	12.61	19.29	0.193	4.9	25.18	1200	20.72	0	0	0.017	0	22.21	0.08
2021-12-02 05:00:00	3496	84187	20.15	71.71	0	0	0	0	0	650	2	1.829	1.643	51.4	25.18	916.582	-99	14.81	23.59	-8	-8	-99	0.283	2.619	1.053	12.73	12.58	19	0.237	7.807	25.21	1200	20.45	0	0	0.025	0	21.97	0.064
2021-12-02 06:00:00	3497	84187	19.53	74.81	0.038	0	0.02076732	0	0	488	1	1.552	1.311	12.15	30.7	917.3445	-99	14.86	22.7	-8	-8	-99	0.409	2.999	1.078	12.73	12.56	19.02	0.318	5.782	25.18	1200	20.04	9.322747	33.56189	0.021	0	21.76	0.057
2021-12-02 07:00:00	3498	84187	20	75.43	0.138	0.038	0.3085468	1	0	267	8	1.104	0.604	327.9	47.68	917.9979	-99	15.46	23.37	-8	-8	-99	0.417	1.337	0.734	13.36	12.62	19.29	0.281	4.051	25.28	1200	21.04	118.2399	425.6638	0.042	0.052	21.69	0.022
2021-12-02 08:00:00	3499	84187	22.23	70.76	0.537	0.101	1.280476	48	0	586	7	1.977	1.481	294.6	25.98	918.6828	-99	16.6	26.82	-8	-8	-99	0.6	1.875	0.824	13.57	13.25	21.05	0.255	5.259	24.03	1200	23.1	418.2632	1505.748	0.221	0.663	21.86	0.11
2021-12-02 09:00:00	3500	84187	26.08	58.52	0.797	0.277	2.276367	60	0	411	2	2.102	1.372	50.66	34.29	919.0684	-99	17.18	33.89	-8	-8	-99	1.547	5.293	1.464	13.53	13.31	25.42	0.201	8.36	20.47	1200	27.1	847.5331	3051.119	0.452	1.495	22.69	0.338
2021-12-02 10:00:00	3501	84187	27.67	52.52	0.943	0.212	2.630942	60	0	587	2	4.318	4.1	64.45	18.19	918.8053	-99	17	37.1	-8	-8	-99	0.685	2.295	1.653	13.42	13.31	29.07	0.263	11.11	19.14	1200	27.07	1061.99	3823.164	0.568	2.236	23.82	0.33
2021-12-02 11:00:00	3502	84187	29.56	47.72	1.035	0.529	3.357208	60	0	608	2	3.791	3.569	63.77	19.61	918.454	-99	17.22	41.36	-8	-8	-99	0.342	1.89	1.573	13.42	13.27	30.97	0.245	9.38	19.88	1200	29.41	1434.893	5165.615	0.735	2.791	25.13	0.42
