"TOA5","fortuna","CR3000","9089","CR3000.Std.32.03","CPU:ADF07072022.CR3","29040","Horarios"
"TIMESTAMP","RECORD","ESTACION","TEMP_C_Avg","RH_Avg","RAD_KW_m2_Max","RAD_KW_m2_Min","RAD_MJ_m2_Tot","INT_sol_Tot","LLUV_mm_Tot","FREC_VIEN","DIR_PRED","VIENT_m_s_escalar","VIENT_m_s_S_WVT","DIR_vient_D1_WVT","DIR_vient_SD1_WVT","PRES_mb_Avg","QFF","Td_Avg","es_Avg","Anonymous1","Anonymous2","P_mar","TEMP_C_Std","RH_Std","VCORR_m_s_Std","VOLT_BAT_Max","VOLT_BAT_Min","TEM_LOG_Avg","PRES_mb_Std","VCORR_m_s_Max","RH_caja_Max","muestreoScan_Tot","ST_Avg","PAR_Den_Avg","PAR_Tot_Tot","UVE_Irradiance_Max","UVE_Irradiance_Min","ETos","Rso"
"TS","RN","","Deg C","%","kW/m2","kW/m2","MJ/m2","minutos","mm","","","meters/Sec","meters/Sec","Deg","Deg","mb","","Deg C","hPa","","","","Deg C","%","meters/Sec","Volts","Volts","Deg C","mb","meters/Sec","%","","Deg C","umol/s/m^2","mmol/m^2","W/m^2","W/m^2","mm","MJ/m²"
"","","Smp","Avg","Avg","Max","Min","Tot","Tot","Tot","Smp","Smp","WVc","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Smp","Smp","Smp","Std","Std","Std","Max","Min","Avg","Std","Max","Max","Tot","Avg","Avg","Tot","Max","Min","ETos","Rso"
"2022-08-16 10:00:00",961,69727,28,70.07,1.261,0.411,2.781125,49.5,0,372,4,0.892,0.619,118.2,40.47,983.7807,-99,21.93,37.83,-8,-8,-99,0.883,4.52,0.5,13.26,13.17,30.98,0.05,2.581,55.29,1200,32.09,1738.037,6256.934,0.2022206,0.07133936,0.554,2.483
"2022-08-16 11:00:00",962,69727,29.53,61.09,1.385,0.623,3.598767,60,0,581,2,1.64,1.371,46.91,32.81,983.6579,-99,21.16,41.3,-8,-8,-99,0.35,2.427,0.897,13.18,13.1,34.75,0.063,4.312,39.59,1200,32.7,2219.556,7990.401,0.2233634,0.131031,0.745,3.086
"2022-08-16 12:00:00",963,69727,30.48,58.75,1.518,0.538,3.857805,50.3,0.2,379,3,1.592,1.236,90.7,37.36,983.1328,-99,21.41,43.61,-8,-8,-99,0.29,2.631,0.882,13.15,13.06,35.66,0.218,4.279,52.59,1200,33.81,2359.248,8493.293,0.2648528,0.1369342,0.812,3.452
"2022-08-16 13:00:00",964,69727,30.17,60.57,1.41,0.28,1.944288,6.05,0,516,4,1.514,1.144,119.8,28.41,982.3807,-99,21.61,42.86,-8,-8,-99,0.491,3.308,0.752,13.12,13.08,36.08,0.178,3.528,54.7,1200,33.67,1183.368,4260.124,0.2391749,0.06385418,0.436,3.561
"2022-08-16 14:00:00",965,69727,27.3,73.61,0.395,0.077,0.6512266,0.15,0,560,3,2.088,1.771,92.2,27.31,982.0699,-99,22,36.42,-8,-8,-99,1.609,7.685,1.235,13.24,13.08,34.02,0.057,8.2,70.93,1200,30.6,420.4811,1513.732,0.08815953,0.01605446,0.171,3.402
"2022-08-16 15:00:00",966,69727,24.55,87.9,0.132,0.023,0.2424555,0,0.4,282,3,0.911,0.557,64.44,32.02,981.8561,-99,22.33,30.84,-8,-8,-99,0.455,2.814,0.687,13.29,13.21,28.68,0.085,3.071,81.3,1200,28.85,161.4469,581.2087,0.02912034,0.00477998,0.057,2.993
"2022-08-16 16:00:00",967,69727,23.86,92.3,0.088,0.031,0.1775505,0,1.6,810,7,1.117,1.07,257.8,16.14,981.83,-99,22.47,29.58,-8,-8,-99,0.132,0.998,0.446,13.33,13.27,25.62,0.063,2.515,80.4,1200,28.09,116.1483,418.1338,0.01504815,0.00454845,0.041,2.368
"2022-08-16 17:00:00",968,69727,23.61,93.7,0.064,0.016,0.1349577,0,2,523,7,0.769,0.645,265.6,31.12,981.8514,-99,22.46,29.13,-8,-8,-99,0.066,0.664,0.568,13.32,13.28,24.53,0.068,2.94,78.34,1200,28.07,87.38397,314.5823,0.008192043,0.001567441,0.031,1.584
"2022-08-16 18:00:00",969,69727,23.06,95.2,0.041,0,0.02774133,0,4.2,303,4,0.897,0.426,175.1,29.7,982.0104,-99,22.19,28.19,-8,-8,-99,0.268,0.89,0.535,13.36,13.3,23.99,0.117,3.005,76.86,1200,27.29,19.16078,68.97881,0.003339566,0.0001265492,0.009,0.731
"2022-08-16 19:00:00",970,69727,22.54,96.6,0,0,0,0,3.2,637,7,0.74,0.655,279.3,18.8,982.1942,-99,21.91,27.31,-8,-8,-99,0.065,0.313,0.443,13.37,13.34,23.33,0.04,1.927,76.76,1200,26.73,0.1284857,0.4625486,0.0001431121,9.342484E-05,0.002,0.073
"2022-08-16 20:00:00",971,69727,22.52,95.7,0,0,0,0,0,818,6,0.784,0.751,226.9,15.39,982.5,-99,21.73,27.29,-8,-8,-99,0.044,0.589,0.318,13.4,13.33,22.9,0.182,1.96,76.14,1200,26.59,0,0,9.342495E-05,"NAN",0.002,0
"2022-08-16 21:00:00",972,69727,22.26,95.6,0,0,0,0,0,535,6,0.767,0.675,238.1,19.22,983.1204,-99,21.46,26.86,-8,-8,-99,0.132,0.75,0.362,13.4,13.33,22.54,0.204,2.091,76.68,1200,26.2,0,0,9.342495E-05,"NAN",0.002,0
"2022-08-16 22:00:00",973,69727,21.75,96.9,0,0,0,0,0,962,6,0.907,0.879,231.2,11.66,983.4456,-99,21.16,26.02,-8,-8,-99,0.139,0.227,0.241,13.4,13.37,21.97,0.041,1.731,76.78,1200,25.43,0,0,9.342495E-05,"NAN",0.002,0
"2022-08-16 23:00:00",974,69727,21.31,97.2,0,0,0,0,0,622,6,0.662,0.638,237.9,13.26,983.3932,-99,20.79,25.35,-8,-8,-99,0.162,0.441,0.392,13.4,13.37,21.46,0.073,1.731,76.85,1200,24.98,0,0,9.342495E-05,"NAN",0.001,0
"2022-08-17 00:00:00",975,69727,21.08,97.9,0,0,0,0,0,419,6,0.557,0.543,245.7,8.8,983.106,-99,20.68,24.99,-8,-8,-99,0.061,0.158,0.169,13.4,13.33,21.09,0.063,1.176,76.33,1200,24.77,0,0,0.0002921937,9.342804E-05,0.001,0
"2022-08-17 01:00:00",976,69727,20.92,98.2,0,0,0,0,0,447,6,0.517,0.5,240.6,11.65,982.8354,-99,20.56,24.73,-8,-8,-99,0.072,0.084,0.248,13.42,13.36,20.95,0.074,1.339,75.35,1200,24.57,0,0,0.0001099926,9.342827E-05,0.001,0
"2022-08-17 02:00:00",977,69727,20.83,98.3,0,0,0,0,0,560,0,0.511,0.501,232.2,12.07,982.7978,-99,20.48,24.6,-8,-8,-99,0.126,0.122,0.325,13.44,13.36,20.76,0.054,1.503,75.3,1200,24.45,0,0,9.342844E-05,"NAN",0.001,0
"2022-08-17 03:00:00",978,69727,21.34,98.2,0,0,0,0,0,9,0,0.135,0.109,231.9,31.29,982.5012,-99,20.98,25.39,-8,-8,-99,0.14,0.058,0.149,13.4,13.37,21.09,0.082,0.621,73.03,1200,25.48,0,0,9.342844E-05,"NAN",0,0
"2022-08-17 04:00:00",979,69727,21.8,98.1,0,0,0,0,0,11,0,0.136,0.023,168.7,39.18,982.6872,-99,21.43,26.11,-8,-8,-99,0.121,0.119,0.145,13.4,13.37,21.61,0.098,0.653,71.89,1200,26.16,0,0,9.342844E-05,"NAN",0,0
"2022-08-17 05:00:00",980,69727,22.02,97.8,0,0,0,0,0,62,0,0.165,0.156,231.8,13.12,982.8472,-99,21.59,26.46,-8,-8,-99,0.048,0.127,0.191,13.4,13.37,21.97,0.058,1.045,71.57,1200,26.44,0.06696433,0.2410716,9.342844E-05,"NAN",0.001,0
"2022-08-17 06:00:00",981,69727,22.11,97.6,0.036,0,0.03899834,9.65,0,587,0,0.465,0.449,225,24.15,983.1558,-99,21.65,26.6,-8,-8,-99,0.05,0.144,0.334,13.4,13.33,22.14,0.077,1.339,71.64,1200,26.35,33.75485,121.5175,0.002677235,0.0001099885,0.005,0
"2022-08-17 07:00:00",982,69727,24.16,87.5,0.314,0.037,0.6399361,60,0,205,0,0.491,0.268,135.6,20.91,983.8024,-99,21.86,30.19,-8,-8,-99,1.131,5.782,0.365,13.39,13.32,22.61,0.369,1.666,72.27,1200,28.5,362.6079,1305.388,0.01980166,0.002693798,0.087,0.125
"2022-08-17 08:00:00",983,69727,24.9,86.3,0.48,0.13,0.9335815,19.3,0,421,4,0.717,0.64,114.6,20.89,984.662,-99,22.38,31.48,-8,-8,-99,0.232,2.626,0.403,13.36,13.27,25.5,0.137,1.96,58.03,1200,29.36,568.3228,2045.962,0.0412939,0.01773142,0.15,0.865
"2022-08-17 09:00:00",984,69727,26.23,78.35,0.895,0.195,2.034401,49.1,0,165,2,0.641,0.166,15,41.73,984.7911,-99,22.07,34.12,-8,-8,-99,0.922,4.631,0.543,13.29,13.2,28.3,0.042,2.842,56.42,1200,30.58,1245.024,4482.087,0.1213088,0.03064511,0.384,1.72
"2022-08-17 10:00:00",985,69727,27.43,73.3,1.264,0.238,2.085148,40.55,0,591,2,1.511,1.287,58.39,29.05,984.8489,-99,22.15,36.55,-8,-8,-99,0.294,2.746,0.756,13.23,13.18,31.6,0.058,3.887,52.04,1200,31.21,1278.147,4601.331,0.1805781,0.07107193,0.416,2.484
"2022-08-17 11:00:00",986,69727,28.15,69.93,1.441,0.267,2.016303,21,0,423,2,1.344,1.115,73.74,29.26,984.6102,-99,22.06,38.14,-8,-8,-99,0.468,3.215,0.755,13.22,13.17,33,0.105,3.626,55.07,1200,32,1217.07,4381.454,0.2299825,0.0628931,0.421,3.078
"2022-08-17 12:00:00",987,69727,28.01,72.59,1.452,0.294,2.144262,12.75,0,476,3,1.421,1.117,89,34.87,984.1577,-99,22.54,37.84,-8,-8,-99,0.548,3.236,0.734,13.19,13.16,32.92,0.263,3.887,56.28,1200,32.07,1284.937,4625.774,0.2393921,0.06749599,0.447,3.44
"2022-08-17 13:00:00",988,69727,29.41,65.92,1.316,0.424,2.802308,34.15,0,299,3,1.042,0.698,76.3,34.17,983.1068,-99,22.3,41.03,-8,-8,-99,0.365,2.636,0.614,13.18,13.13,34.34,0.294,3.495,50.05,1200,33.6,1637.113,5893.605,0.2248185,0.1088218,0.587,3.554
"2022-08-17 14:00:00",989,69727,30.1,63.08,1.148,0.266,2.388924,37.05,0,323,2,1.089,0.797,60.27,41.09,982.1929,-99,22.22,42.68,-8,-8,-99,0.366,2.593,0.82,13.15,13.1,36.09,0.195,4.606,49.21,1200,34.21,1411.933,5082.958,0.1923679,0.06825795,0.512,3.401
"2022-08-17 15:00:00",990,69727,29.84,64.76,0.916,0.254,1.437669,14.15,0,490,2,1.21,1.026,59.23,31.26,981.68,-99,22.42,42.06,-8,-8,-99,0.39,2.006,0.63,13.16,13.08,35.92,0.129,3.659,59.47,1200,33.98,831.007,2991.625,0.1046509,0.0478282,0.324,2.991
"2022-08-17 16:00:00",991,69727,29.23,68.54,0.334,0.119,0.714793,1.55,0,501,3,0.835,0.703,80.9,29.23,981.3506,-99,22.77,40.6,-8,-8,-99,0.295,2.029,0.454,13.19,13.12,33.95,0.109,2.221,67.94,1200,33.82,418.8025,1507.689,0.04769575,0.02007853,0.171,2.362
"2022-08-17 17:00:00",992,69727,27.88,77.55,0.218,0.012,0.3430772,4.7,0.2,229,2,0.985,0.394,99.7,39.41,981.3961,-99,23.41,37.65,-8,-8,-99,1.433,9,0.624,13.26,13.17,31.9,0.093,3.528,80.5,1200,32.74,189.3882,681.7975,0.02004542,0.001832009,0.09,1.573
"2022-08-17 18:00:00",993,69727,26.04,88.7,0.069,0.004,0.09402193,0,0,332,1,0.827,0.471,358.8,29.03,981.8249,-99,23.96,33.68,-8,-8,-99,0.264,2.185,0.574,13.3,13.24,28.4,0.108,2.94,80.8,1200,31.32,61.71059,222.1581,0.00338865,0.0001927794,0.027,0.719
"2022-08-17 19:00:00",994,69727,25.21,93.2,0.004,0,0.0008990716,0,0,217,0,0.429,0.378,252.3,25.82,982.3674,-99,23.96,32.08,-8,-8,-99,0.232,1.448,0.237,13.34,13.27,26.77,0.289,1.405,80.1,1200,30.77,0.5800806,2.08829,0.0001927799,9.341983E-05,0.003,0.071
"2022-08-17 20:00:00",995,69727,24.97,95,0,0,0,0,0,215,0,0.335,0.311,218,9.57,983.196,-99,24.05,31.61,-8,-8,-99,0.051,0.368,0.219,13.34,13.32,26.02,0.129,0.751,77.21,1200,30.64,0,0,9.341983E-05,"NAN",0.001,0
"2022-08-17 21:00:00",996,69727,24.99,93.4,0,0,0,0,0,128,0,0.352,0.131,138.2,26.84,983.2861,-99,23.79,31.65,-8,-8,-99,0.076,1.717,0.377,13.34,13.3,25.71,0.107,2.058,76.01,1200,30.5,0,0,9.341983E-05,"NAN",0.002,0
"2022-08-17 22:00:00",997,69727,24.93,90.4,0,0,0,0,0,428,3,0.782,0.716,101.5,21.26,983.7204,-99,23.18,31.53,-8,-8,-99,0.115,0.639,0.622,13.34,13.31,25.52,0.118,3.071,75.09,1200,29.79,0,0,9.341983E-05,"NAN",0.005,0
"2022-08-17 23:00:00",998,69727,24.67,92,0,0,0,0,0,46,0,0.194,0.139,126.6,18.51,983.708,-99,23.23,31.06,-8,-8,-99,0.107,1.084,0.215,13.34,13.31,25.29,0.033,1.111,74.65,1200,29.97,0,0,9.341983E-05,"NAN",0.001,0
"2022-08-18 00:00:00",999,69727,24.5,93.2,0,0,0,0,0,119,0,0.187,0.173,146.4,14.6,983.567,-99,23.26,30.74,-8,-8,-99,0.042,0.968,0.236,13.34,13.27,25.06,0.066,0.947,74.35,1200,29.83,0,0,0.000109982,9.342127E-05,0.001,0
"2022-08-18 01:00:00",1000,69727,24.38,94.2,0,0,0,0,0,151,0,0.306,0.231,141.7,16.34,983.0865,-99,23.31,30.51,-8,-8,-99,0.052,0.466,0.343,13.37,13.3,24.91,0.201,1.633,74.52,1200,29.65,0,0,0.0001265429,9.342143E-05,0.002,0
"2022-08-18 02:00:00",1001,69727,24.2,94.5,0,0,0,0,0,278,0,0.427,0.397,134.4,16.35,982.4365,-99,23.2,30.2,-8,-8,-99,0.037,0.61,0.329,13.37,13.3,24.69,0.16,2.025,74.8,1200,29.32,0,0,9.342155E-05,"NAN",0.002,0
"2022-08-18 03:00:00",1002,69727,24.04,95.6,0,0,0,0,0.6,81,0,0.245,0.107,115,25.34,982.0115,-99,23.24,29.91,-8,-8,-99,0.091,0.553,0.419,13.37,13.34,24.5,0.051,2.907,74.27,1200,29.31,0,0,9.342155E-05,"NAN",0.001,0
"2022-08-18 04:00:00",1003,69727,23.94,96.3,0,0,0,0,0,64,0,0.133,0.108,116.5,8.59,982.0747,-99,23.25,29.73,-8,-8,-99,0.055,0.287,0.34,13.37,13.34,24.31,0.054,2.254,74.02,1200,29.3,0,0,9.342155E-05,"NAN",0.001,0
"2022-08-18 05:00:00",1004,69727,23.88,96,0,0,0,0,0,384,3,0.611,0.55,99.5,19.83,982.3323,-99,23.13,29.62,-8,-8,-99,0.046,0.402,0.459,13.37,13.34,24.21,0.14,2.842,73.76,1200,28.83,0.05771871,0.2077873,9.342155E-05,"NAN",0.002,0
"2022-08-18 06:00:00",1005,69727,23.87,95.5,0.028,0,0.02385392,0,0,209,3,0.539,0.378,115.1,34.76,982.7125,-99,23.04,29.6,-8,-8,-99,0.063,0.896,0.447,13.37,13.3,24.19,0.167,2.156,73.38,1200,28.82,13.05501,46.99803,0.001136777,9.342223E-05,0.004,0
"2022-08-18 07:00:00",1006,69727,24.36,93,0.2,0.028,0.3275889,0,0,458,3,0.964,0.857,109.1,25.2,983.3001,-99,23.08,30.48,-8,-8,-99,0.303,1.584,0.518,13.36,13.29,24.51,0.154,2.973,72.92,1200,29.03,193.0581,695.0091,0.01360676,0.001120216,0.027,0.125
"2022-08-18 08:00:00",1007,69727,26.16,82.7,0.813,0.119,1.158451,35.4,0,517,4,1.088,0.981,117.8,24.21,983.5762,-99,22.89,33.95,-8,-8,-99,0.741,4.444,0.569,13.33,13.24,26.58,0.044,2.907,68.22,1200,30.64,707.6806,2547.65,0.063991,0.01294425,0.204,0.864
"2022-08-18 09:00:00",1008,69727,27.87,74.26,0.946,0.141,1.753263,45.55,0,463,3,1.135,0.943,106.6,26.67,983.5316,-99,22.79,37.52,-8,-8,-99,0.499,2.773,0.661,13.26,13.18,30.27,0.079,3.528,55.73,1200,32.26,1067.299,3842.277,0.1083248,0.04178496,0.339,1.717
"2022-08-18 10:00:00",1009,69727,28.41,70.67,1.189,0.212,2.027014,33.55,0,506,2,1.478,1.242,71.52,30.73,983.3179,-99,22.48,38.73,-8,-8,-99,0.587,3.224,0.638,13.22,13.14,32.34,0.061,3.659,56.26,1200,32.39,1228.18,4421.446,0.1713057,0.05640282,0.415,2.484
"2022-08-18 11:00:00",1010,69727,29.76,64.93,1.313,0.316,2.313593,25.85,0,637,2,1.823,1.597,51.39,26.75,983.0105,-99,22.37,41.88,-8,-8,-99,0.595,3.129,0.8,13.19,13.13,34,0.108,5.227,49.49,1200,33.45,1384.215,4983.172,0.213958,0.07527642,0.496,3.078
"2022-08-18 12:00:00",1011,69727,31,59.74,1.326,0.275,2.88981,32.8,0,707,2,2.766,2.505,55.34,23.55,982.3257,-99,22.18,44.94,-8,-8,-99,0.45,2.14,1.295,13.16,13.07,35.36,0.29,6.664,58.83,1200,33.92,1714.6,6172.561,0.2224508,0.07666904,0.635,3.448
"2022-08-18 13:00:00",1012,69727,31.01,58.37,1.244,0.186,2.055091,24,0,531,2,2.363,2.031,65.77,29.84,981.3766,-99,21.81,44.97,-8,-8,-99,0.401,1.953,1.132,13.15,13.11,34.97,0.263,6.468,60.79,1200,34.02,1173.213,4223.565,0.2136796,0.04749629,0.479,3.563
"2022-08-18 14:00:00",1013,69727,31.55,55.91,1.143,0.158,2.158841,32.15,0,603,2,2.821,2.505,62.07,26.37,980.4971,-99,21.59,46.36,-8,-8,-99,0.47,2.452,1.261,13.16,13.1,35.55,0.219,7.742,56.74,1200,34.34,1259.986,4535.95,0.1866587,0.04580745,0.512,3.41
"2022-08-18 15:00:00",1014,69727,31.77,55.34,0.935,0.151,2.154264,42,0,700,2,2.771,2.483,55.14,25.94,979.9619,-99,21.62,46.96,-8,-8,-99,0.589,3.266,1.29,13.12,13.07,37.05,0.092,6.795,59.87,1200,34.88,1249.173,4497.023,0.1304793,0.03552596,0.507,3
"2022-08-18 16:00:00",1015,69727,30.59,59.65,0.735,0.099,1.240624,32.4,0,745,2,2.852,2.6,50.47,24.24,979.767,-99,21.76,43.9,-8,-8,-99,0.565,2.016,1.401,13.16,13.09,35.97,0.05,8.17,65.95,1200,33.22,715.6265,2576.255,0.07203521,0.01981339,0.319,2.37
"2022-08-18 17:00:00",1016,69727,29.37,64.05,0.505,0.039,0.4392237,7.65,0,695,2,2.209,1.994,57.17,24.74,979.8267,-99,21.78,40.94,-8,-8,-99,0.668,2.456,1.142,13.2,13.14,33.67,0.14,6.337,73.93,1200,32.47,257.1118,925.6022,0.0326617,0.004348848,0.148,1.581
"2022-08-18 18:00:00",1017,69727,27.89,72.35,0.085,0,0.1028157,0,0,645,2,2.344,2.121,57.44,24.71,980.5261,-99,22.38,37.58,-8,-8,-99,0.481,2.256,1.18,13.26,13.17,30.44,0.273,6.664,77.98,1200,31.22,64.45249,232.029,0.004878743,0.0001265367,0.068,0.719
"2022-08-18 19:00:00",1018,69727,26.54,79.59,0,0,0,0,0,557,2,1.661,1.457,64.43,27.36,981.4897,-99,22.65,34.7,-8,-8,-99,0.25,1.152,0.876,13.31,13.24,28.2,0.298,5.063,78.1,1200,30.49,0.248673,0.8952228,0.0001430959,6.03E-05,0.025,0.069
"2022-08-18 20:00:00",1019,69727,25.71,83.7,0,0,0,0,0,482,3,1.422,1.286,68.93,23,982.0005,-99,22.67,33.04,-8,-8,-99,0.192,1.363,0.78,13.34,13.27,26.81,0.121,5.063,78.81,1200,29.84,0,0,6.03E-05,"NAN",0.014,0
"2022-08-18 21:00:00",1020,69727,25.25,87.5,0,0,0,0,0,652,2,1.319,1.207,57.88,23.09,982.7068,-99,22.95,32.15,-8,-8,-99,0.094,1.106,0.71,13.34,13.31,25.8,0.203,3.626,79.14,1200,29.61,0,0,6.03E-05,"NAN",0.01,0
"2022-08-18 22:00:00",1021,69727,24.98,90.9,0,0,0,0,0,510,2,1.095,0.938,41.78,25.42,983.2329,-99,23.31,31.63,-8,-8,-99,0.076,0.571,0.676,13.34,13.31,25.4,0.182,3.953,77.48,1200,29.7,0,0,6.03E-05,"NAN",0.006,0
"2022-08-18 23:00:00",1022,69727,24.76,93,0,0,0,0,0,505,2,1.566,1.321,52.97,25.25,983.4108,-99,23.48,31.22,-8,-8,-99,0.145,1.145,0.985,13.34,13.31,25.23,0.069,4.835,75.9,1200,29.24,0,0,6.03E-05,"NAN",0.006,0
"2022-08-19 00:00:00",1023,69727,24.46,95.3,0,0,0,0,0,199,5,0.816,0.301,85,38.17,982.98,-99,23.6,30.67,-8,-8,-99,0.069,0.551,0.571,13.34,13.27,24.98,0.206,3.201,75.64,1200,29.54,0,0,0.0001099824,7.686098E-05,0.002,0
"2022-08-19 01:00:00",1024,69727,24.59,93.6,0,0,0,0,0,695,2,1.299,1.19,36.46,21.81,982.1672,-99,23.43,30.9,-8,-8,-99,0.037,0.574,0.686,13.34,13.31,24.89,0.226,4.639,74.63,1200,29.23,0,0,0.0001099831,9.342192E-05,0.004,0
"2022-08-19 02:00:00",1025,69727,22.93,96,0,0,0,0,13.4,582,4,2.182,1.509,115.6,29.73,981.7861,-99,22.19,28,-8,-8,-99,0.924,2.086,1.361,13.37,13.3,24.3,0.279,9.9,77.12,1200,26.27,0,0,9.34221E-05,"NAN",0.004,0
"2022-08-19 03:00:00",1026,69727,22.98,97.4,0,0,0,0,0.6,665,4,1.219,1.101,133.5,23.25,981.4047,-99,22.48,28.05,-8,-8,-99,0.143,0.678,0.725,13.37,13.34,23.35,0.094,4.508,76.36,1200,27.14,0,0,9.34221E-05,"NAN",0.001,0
"2022-08-19 04:00:00",1027,69727,23.25,96.4,0,0,0,0,0,505,4,0.986,0.852,129.8,26.28,981.3684,-99,22.58,28.51,-8,-8,-99,0.079,0.217,0.66,13.37,13.34,23.38,0.048,3.463,74.7,1200,27.63,0,0,9.34221E-05,"NAN",0.002,0
"2022-08-19 05:00:00",1028,69727,23.5,96.1,0,0,0,0,0,559,4,0.941,0.808,127.4,26.27,981.6126,-99,22.77,28.94,-8,-8,-99,0.103,0.64,0.59,13.37,13.34,23.53,0.163,3.495,73.71,1200,28.01,0.04733191,0.1703949,9.34221E-05,"NAN",0.002,0
"2022-08-19 06:00:00",1029,69727,23.53,95.8,0.033,0,0.02925942,0,0,387,4,0.698,0.609,133.4,21.63,982.2847,-99,22.74,28.99,-8,-8,-99,0.055,0.371,0.514,13.37,13.3,23.66,0.151,3.463,73.63,1200,28.2,17.44134,62.78881,0.001766157,9.342338E-05,0.004,0
"2022-08-19 07:00:00",1030,69727,24,93.5,0.126,0.024,0.2247707,0,0,471,4,0.737,0.668,144.5,20.06,982.9916,-99,22.82,29.84,-8,-8,-99,0.25,1.726,0.428,13.36,13.3,23.96,0.323,2.646,73.22,1200,28.69,135.987,489.553,0.01052696,0.001600533,0.005,0.125
"2022-08-19 08:00:00",1031,69727,24.8,90.4,0.356,0.052,0.4697402,0.1,0,591,4,1.017,0.808,111.4,23.92,984.2151,-99,23.06,31.29,-8,-8,-99,0.298,1.837,0.536,13.33,13.29,24.96,0.31,2.973,71.3,1200,29.42,287.6964,1035.707,0.04035115,0.004117797,0.084,0.864
"2022-08-19 09:00:00",1032,69727,26.1,83.6,0.846,0.119,1.19117,15.95,0,505,3,1.359,1.144,80.6,24.28,984.2416,-99,23.03,33.82,-8,-8,-99,0.422,2.117,0.73,13.33,13.24,27.38,0.313,3.724,64.02,1200,30.47,723.1464,2603.327,0.09515215,0.01971504,0.229,1.717
"2022-08-19 10:00:00",1033,69727,27.62,77.37,1.14,0.226,1.909775,23.65,0,511,3,2.178,1.841,78.43,28.58,983.6664,-99,23.22,37,-8,-8,-99,0.703,3.604,0.943,13.26,13.21,29.92,0.169,5.063,58.85,1200,31.53,1153.083,4151.101,0.1587918,0.03723282,0.385,2.479
"2022-08-19 11:00:00",1034,69727,28.87,71.65,1.244,0.181,2.118511,25.9,0,539,3,2.059,1.766,74.37,29.65,982.8819,-99,23.15,39.78,-8,-8,-99,0.656,3.227,0.979,13.22,13.17,32.14,0.292,5.978,57.61,1200,32.82,1278.823,4603.761,0.2005603,0.03742879,0.448,3.072
"2022-08-19 12:00:00",1035,69727,29.92,65.86,1.29,0.251,2.59113,30.7,0,557,2,2.434,2.118,60.43,28.43,981.8434,-99,22.76,42.25,-8,-8,-99,0.455,2.6,1.183,13.2,13.13,33.69,0.218,6.533,57.79,1200,33.4,1550.333,5581.199,0.2131295,0.06997954,0.558,3.443
"2022-08-19 13:00:00",1036,69727,30.67,59.77,1.203,0.227,3.004299,46.05,0,746,2,2.87,2.603,56.66,23.91,981.0189,-99,21.87,44.1,-8,-8,-99,0.483,2.617,1.176,13.15,13.11,34.54,0.321,7.154,57.97,1200,33.35,1628.06,5861.017,0.2057642,0.07352346,0.655,3.565
"2022-08-19 14:00:00",1037,69727,31.14,55.55,1.093,0.226,2.015823,28.1,0,628,2,2.561,2.27,62.2,25.93,979.9888,-99,21.12,45.3,-8,-8,-99,0.471,2.048,1.124,13.15,13.1,36.27,0.239,6.533,60.83,1200,33.68,1189.061,4280.619,0.1753489,0.04829173,0.478,3.418
"2022-08-19 15:00:00",1038,69727,30,56.75,0.5,0.12,0.7513995,0.15,0,757,2,2.139,1.95,46.82,22.97,979.4565,-99,20.41,42.43,-8,-8,-99,0.147,1.411,0.955,13.19,13.09,34.32,0.093,5.259,68.19,1200,32.45,447.9992,1612.797,0.07556284,0.01862173,0.226,3.014
"2022-08-19 16:00:00",1039,69727,29.26,59.2,0.119,0.051,0.2688014,0,0,824,2,1.49,1.393,45.53,20.77,979.5324,-99,20.41,40.67,-8,-8,-99,0.266,1.76,0.706,13.23,13.16,31.91,0.109,4.181,72.94,1200,32.16,166.4989,599.3959,0.01848926,0.005872245,0.103,2.382
"2022-08-19 17:00:00",1040,69727,28.43,64.85,0.079,0.044,0.2361193,0,0,442,2,1.254,0.594,60.32,28.13,980.0596,-99,21.06,38.78,-8,-8,-99,0.55,5.215,0.694,13.22,13.18,30.28,0.212,3.985,73.91,1200,31.83,144.2808,519.4109,0.008587866,0.003636933,0.084,1.582
"2022-08-19 18:00:00",1041,69727,27.25,72.36,0.044,0.001,0.04428214,0,0,449,2,0.959,0.567,57.89,41.79,980.8082,-99,21.75,36.18,-8,-8,-99,0.332,4.222,0.661,13.26,13.19,29.01,0.232,3.43,76.02,1200,31.21,29.60182,106.5665,0.003620375,0.000159655,0.03,0.716
"2022-08-19 19:00:00",1042,69727,26.91,71.8,0.001,0,8.499789E-05,0,0,571,2,0.901,0.806,59.69,25.61,981.6049,-99,21.32,35.46,-8,-8,-99,0.225,1.695,0.504,13.31,13.22,27.83,0.215,2.613,76.62,1200,30.68,0.2624606,0.9448583,0.0001596556,9.341857E-05,0.02,0.067
"2022-08-19 20:00:00",1043,69727,26.09,79.19,0,0,0,0,0,438,2,0.817,0.707,59.31,21.77,982.2556,-99,22.13,33.79,-8,-8,-99,0.129,1.46,0.596,13.34,13.27,26.97,0.213,2.613,76.62,1200,30.35,0,0,9.341884E-05,"NAN",0.012,0
